"日時","貯水率","流入量","放流量"
"2024/05/06 00:00",100,0.6,0.6
"2024/05/05 23:00",100,0.6,0.6
"2024/05/05 22:00",100,0.6,0.6
"2024/05/05 21:00",100,0.6,0.6
"2024/05/05 20:00",100,0.6,0.59
"2024/05/05 19:00",100,0.6,0.6
"2024/05/05 18:00",100,0.6,0.59
"2024/05/05 17:00",100,0.6,0.59
"2024/05/05 16:00",100,0.6,0.6
"2024/05/05 15:00",100,0.6,0.6
"2024/05/05 14:00",100,0.6,0.6
"2024/05/05 13:00",100,0.6,0.6
"2024/05/05 12:00",100,2.22,0.59
"2024/05/05 11:00",100,0.6,0.6
"2024/05/05 10:00",100,0.6,0.59
"2024/05/05 09:00",100,0.6,0.6
"2024/05/05 08:00",100,0.6,0.6
"2024/05/05 07:00",100,0.6,0.6
"2024/05/05 06:00",100,0.6,0.6
"2024/05/05 05:00",100,0.6,0.6
"2024/05/05 04:00",100,0.6,0.59
"2024/05/05 03:00",100,0.6,0.6
"2024/05/05 02:00",100,2.22,0.6
"2024/05/05 01:00",100,0.6,0.6
"2024/05/05 00:00",100,0.6,0.59
"2024/05/04 23:00",100,0.6,0.59
"2024/05/04 22:00",100,0.6,0.59
"2024/05/04 21:00",100,0.6,0.59
"2024/05/04 20:00",100,0.6,0.59
"2024/05/04 19:00",100,0.6,0.59
"2024/05/04 18:00",100,0.6,0.6
"2024/05/04 17:00",100,0.6,0.6
"2024/05/04 16:00",100,0.6,0.59
"2024/05/04 15:00",100,0.6,0.59
"2024/05/04 14:00",100,0.6,0.59
"2024/05/04 13:00",100,0.6,0.6
"2024/05/04 12:00",100,0.6,0.59
"2024/05/04 11:00",100,2.22,0.6
"2024/05/04 10:00",100,0.6,0.6
"2024/05/04 09:00",100,0.59,0.6
"2024/05/04 08:00",100,0.6,0.59
"2024/05/04 07:00",100,0.6,0.6
"2024/05/04 06:00",100,0.6,0.59
"2024/05/04 05:00",100,0.6,0.59
"2024/05/04 04:00",100,0.6,0.59
"2024/05/04 03:00",100,0.6,0.6
"2024/05/04 02:00",100,0.6,0.59
"2024/05/04 01:00",100,0.6,0.59
"2024/05/04 00:00",100,0.6,0.6
"2024/05/03 23:00",100,0.6,0.6
