"日時","貯水率","流入量","放流量"
"2025/06/05 00:00",99.3,0.66,0.66
"2025/06/04 23:00",99.3,0.66,0.66
"2025/06/04 22:00",99.3,0.66,0.66
"2025/06/04 21:00",99.3,0.66,0.66
"2025/06/04 20:00",99.3,0.66,0.66
"2025/06/04 19:00",99.3,0.66,0.66
"2025/06/04 18:00",99.3,0.66,0.66
"2025/06/04 17:00",99.3,0.66,0.66
"2025/06/04 16:00",99.3,0.66,0.66
"2025/06/04 15:00",99.3,0.66,0.66
"2025/06/04 14:00",99.3,0.66,0.66
"2025/06/04 13:00",99.3,0.66,0.66
"2025/06/04 12:00",99.3,0.66,0.66
"2025/06/04 11:00",99.3,0.66,0.66
"2025/06/04 10:00",99.3,0.66,0.66
"2025/06/04 09:00",99.3,2.2,0.66
"2025/06/04 08:00",99.3,0.66,0.66
"2025/06/04 07:00",99.3,0.66,0.66
"2025/06/04 06:00",99.3,0.66,0.66
"2025/06/04 05:00",99.3,0.66,0.67
"2025/06/04 04:00",99.3,0.66,0.66
"2025/06/04 03:00",99.3,0.66,0.65
"2025/06/04 02:00",99.3,2.2,0.66
"2025/06/04 01:00",99.2,0.66,0.66
"2025/06/04 00:00",99.2,0.66,0.66
"2025/06/03 23:00",99.2,0.66,0.66
"2025/06/03 22:00",99.2,0.66,0.66
"2025/06/03 21:00",99.2,0.66,0.66
"2025/06/03 20:00",99.2,0.67,0.67
"2025/06/03 19:00",99.2,2.21,0.66
"2025/06/03 18:00",99.1,0.67,0.66
"2025/06/03 17:00",99.1,0.67,0.67
"2025/06/03 16:00",99.1,0.67,0.67
"2025/06/03 15:00",99.1,2.21,0.67
"2025/06/03 14:00",99,0.67,0.66
"2025/06/03 13:00",99,0.67,0.67
"2025/06/03 12:00",99,2.21,0.67
"2025/06/03 11:00",98.9,0.67,0.67
"2025/06/03 10:00",98.9,0.67,0.67
"2025/06/03 09:00",98.9,0.88,0.66
"2025/06/03 08:00",98.9,0.87,2.4
"2025/06/03 07:00",99,2.41,2.42
"2025/06/03 06:00",99,0.87,2.4
"2025/06/03 05:00",99.1,2.41,2.41
"2025/06/03 04:00",99.1,0.87,2.43
"2025/06/03 03:00",99.2,2.41,2.41
"2025/06/03 02:00",99.2,0.87,2.43
"2025/06/03 01:00",99.3,0.87,2.41
"2025/06/03 00:00",99.3,0.87,2.4
"2025/06/02 23:00",99.4,0.87,2.41
