"日時","貯水率","流入量","放流量"
"2024/04/14 00:00",98.7,0.59,0.58
"2024/04/13 23:00",98.7,2.12,0.58
"2024/04/13 22:00",98.6,0.59,0.59
"2024/04/13 21:00",98.6,0.58,0.58
"2024/04/13 20:00",98.6,2.12,0.59
"2024/04/13 19:00",98.5,0.58,0.58
"2024/04/13 18:00",98.5,0.58,0.58
"2024/04/13 17:00",98.5,2.12,0.58
"2024/04/13 16:00",98.5,0.58,0.59
"2024/04/13 15:00",98.5,0.59,0.58
"2024/04/13 14:00",98.5,2.12,0.59
"2024/04/13 13:00",98.4,0.59,0.58
"2024/04/13 12:00",98.4,2.12,0.59
"2024/04/13 11:00",98.3,0.58,0.58
"2024/04/13 10:00",98.3,0.58,0.58
"2024/04/13 09:00",98.3,2.12,0.59
"2024/04/13 08:00",98.2,0.58,0.58
"2024/04/13 07:00",98.2,2.12,0.58
"2024/04/13 06:00",98.1,0.58,0.59
"2024/04/13 05:00",98.1,2.12,0.58
"2024/04/13 04:00",98,0.58,0.58
"2024/04/13 03:00",98,0.58,0.58
"2024/04/13 02:00",98,2.12,0.58
"2024/04/13 01:00",98,0.58,0.58
"2024/04/13 00:00",98,2.12,0.59
"2024/04/12 23:00",97.9,0.58,0.59
"2024/04/12 22:00",97.9,1.5,0.59
"2024/04/12 21:00",97.9,1.2,0.59
"2024/04/12 20:00",97.8,0.58,0.59
"2024/04/12 19:00",97.8,2.12,0.59
"2024/04/12 18:00",97.7,0.58,0.59
"2024/04/12 17:00",97.7,2.12,0.58
"2024/04/12 16:00",97.6,0.58,0.59
"2024/04/12 15:00",97.6,1.35,0.58
"2024/04/12 14:00",97.6,1.35,0.58
"2024/04/12 13:00",97.6,1.35,0.58
"2024/04/12 12:00",97.6,1.35,0.59
"2024/04/12 11:00",97.5,0.58,0.59
"2024/04/12 10:00",97.5,2.12,0.58
"2024/04/12 09:00",97.4,1.81,0.58
"2024/04/12 08:00",97.4,0.89,0.58
"2024/04/12 07:00",97.3,2.12,0.59
"2024/04/12 06:00",97.2,0.58,0.58
"2024/04/12 05:00",97.2,2.12,0.58
"2024/04/12 04:00",97.2,0.58,0.58
"2024/04/12 03:00",97.2,2.12,0.59
"2024/04/12 02:00",97.1,0.58,0.58
"2024/04/12 01:00",97.1,2.12,0.58
"2024/04/12 00:00",97,0.58,0.59
"2024/04/11 23:00",97,2.12,0.58
