"日時","貯水率","流入量","放流量"
"2024/11/12 00:00",100,2.02,2.03
"2024/11/11 23:00",100,2.02,2.03
"2024/11/11 22:00",100,2.02,2.02
"2024/11/11 21:00",100,2.02,2.02
"2024/11/11 20:00",100,2.02,2.03
"2024/11/11 19:00",100,2.02,2.03
"2024/11/11 18:00",100,2.02,2.02
"2024/11/11 17:00",100,1.5,2.02
"2024/11/11 16:00",100,2.87,1.21
"2024/11/11 15:00",100,1.2,1.2
"2024/11/11 14:00",100,2.86,1.2
"2024/11/11 13:00",100,1.2,1.2
"2024/11/11 12:00",100,2.7,1.2
"2024/11/11 11:00",100,1.37,1.2
"2024/11/11 10:00",100,1.21,1.21
"2024/11/11 09:00",100,1.21,1.21
"2024/11/11 08:00",100,1.7,1.21
"2024/11/11 07:00",100,1.14,2.29
"2024/11/11 06:00",100,2.3,2.32
"2024/11/11 05:00",100,2.3,2.26
"2024/11/11 04:00",100,2.3,2.29
"2024/11/11 03:00",100,2.3,2.3
"2024/11/11 02:00",100,2.3,2.32
"2024/11/11 01:00",100,2.3,2.31
"2024/11/11 00:00",100,2.3,2.3
"2024/11/10 23:00",100,2.3,2.29
"2024/11/10 22:00",100,2.3,2.29
"2024/11/10 21:00",100,2.3,2.29
"2024/11/10 20:00",100,2.3,2.3
"2024/11/10 19:00",100,0.64,2.28
"2024/11/10 18:00",100,2.3,2.29
"2024/11/10 17:00",100,2.3,2.3
"2024/11/10 16:00",100,2.3,2.31
"2024/11/10 15:00",100,2.3,2.31
"2024/11/10 14:00",100,2.3,2.29
"2024/11/10 13:00",100,2.3,2.31
"2024/11/10 12:00",100,2.3,2.31
"2024/11/10 11:00",100,0.64,2.3
"2024/11/10 10:00",100,2.3,2.29
"2024/11/10 09:00",100,2.3,2.29
"2024/11/10 08:00",100,2.3,2.28
"2024/11/10 07:00",100,2.3,2.31
"2024/11/10 06:00",100,2.3,2.31
"2024/11/10 05:00",100,2.3,2.3
"2024/11/10 04:00",100,0.64,2.29
"2024/11/10 03:00",100,2.3,2.3
"2024/11/10 02:00",100,2.3,2.29
"2024/11/10 01:00",0,0,0
"2024/11/10 00:00",100,2.3,2.32
"2024/11/09 23:00",100,2.3,2.31
