"日時","貯水率","流入量","放流量"
"2024/06/06 00:00",100,1.3,1.3
"2024/06/05 23:00",100,1.3,1.3
"2024/06/05 22:00",100,1.3,1.29
"2024/06/05 21:00",100,0,1.3
"2024/06/05 20:00",100,1.3,1.31
"2024/06/05 19:00",100,1.3,1.31
"2024/06/05 18:00",100,1.3,1.3
"2024/06/05 17:00",100,1.3,1.31
"2024/06/05 16:00",100,1.3,1.3
"2024/06/05 15:00",100,1.3,1.31
"2024/06/05 14:00",100,1.3,1.31
"2024/06/05 13:00",100,1.3,1.29
"2024/06/05 12:00",100,1.3,1.3
"2024/06/05 11:00",100,1.3,1.31
"2024/06/05 10:00",100,1.3,1.3
"2024/06/05 09:00",100,1.3,1.3
"2024/06/05 08:00",100,1.18,1.3
"2024/06/05 07:00",100,1.17,1.17
"2024/06/05 06:00",100,1.17,1.17
"2024/06/05 05:00",100,1.17,1.17
"2024/06/05 04:00",100,1.17,1.17
"2024/06/05 03:00",100,1.17,1.17
"2024/06/05 02:00",100,1.17,1.17
"2024/06/05 01:00",100,1.17,1.17
"2024/06/05 00:00",100,1.17,1.17
"2024/06/04 23:00",100,2.79,1.17
"2024/06/04 22:00",100,1.17,1.17
"2024/06/04 21:00",100,1.17,1.17
"2024/06/04 20:00",100,1.17,1.16
"2024/06/04 19:00",100,1.17,1.17
"2024/06/04 18:00",100,1.17,1.17
"2024/06/04 17:00",100,1.17,1.17
"2024/06/04 16:00",100,1.17,1.17
"2024/06/04 15:00",100,1.17,1.16
"2024/06/04 14:00",100,1.17,1.16
"2024/06/04 13:00",100,1.17,1.17
"2024/06/04 12:00",100,1.17,1.17
"2024/06/04 11:00",100,1.16,1.17
"2024/06/04 10:00",100,1.13,1.16
"2024/06/04 09:00",100,0.9,0.9
"2024/06/04 08:00",100,0.9,0.9
"2024/06/04 07:00",100,2.52,0.9
"2024/06/04 06:00",100,0.9,0.9
"2024/06/04 05:00",100,0.9,0.89
"2024/06/04 04:00",100,0.9,0.9
"2024/06/04 03:00",100,2.52,0.9
"2024/06/04 02:00",100,0.9,0.89
"2024/06/04 01:00",100,0.9,0.91
"2024/06/04 00:00",100,0.9,0.89
"2024/06/03 23:00",100,2.52,0.9
