"日時","貯水率","流入量","放流量"
"2025/02/23 00:00",0,0,0
"2025/02/22 23:00",0,0,0
"2025/02/22 22:00",0,0,0
"2025/02/22 21:00",0,0,0
"2025/02/22 20:00",0,0,0
"2025/02/22 19:00",0,0,0
"2025/02/22 18:00",0,0,0
"2025/02/22 17:00",0,0,0
"2025/02/22 16:00",0,0,0
"2025/02/22 15:00",0,0,0
"2025/02/22 14:00",0,0,0
"2025/02/22 13:00",0,0,0
"2025/02/22 12:00",0,0,0
"2025/02/22 11:00",0,0,0
"2025/02/22 10:00",0,0,0
"2025/02/22 09:00",0,0,0
"2025/02/22 08:00",0,0,0
"2025/02/22 07:00",0,0,0
"2025/02/22 06:00",0,0,0
"2025/02/22 05:00",0,0,0
"2025/02/22 04:00",0,0,0
"2025/02/22 03:00",0,0,0
"2025/02/22 02:00",0,0,0
"2025/02/22 01:00",0,0,0
"2025/02/22 00:00",0,0,0
"2025/02/21 23:00",0,0,0
"2025/02/21 22:00",0,0,0
"2025/02/21 21:00",0,0,0
"2025/02/21 20:00",0,0,0
"2025/02/21 19:00",0,0,0
"2025/02/21 18:00",0,0,0
"2025/02/21 17:00",0,0,0
"2025/02/21 16:00",0,0,0
"2025/02/21 15:00",0,0,0
"2025/02/21 14:00",0,0,0
"2025/02/21 13:00",0,0,0
"2025/02/21 12:00",0,0,0
"2025/02/21 11:00",0,0,0
"2025/02/21 10:00",0,0,0
"2025/02/21 09:00",0,0,0
"2025/02/21 08:00",0,0,0
"2025/02/21 07:00",0,0,0
"2025/02/21 06:00",0,0,0
"2025/02/21 05:00",0,0,0
"2025/02/21 04:00",0,0,0
"2025/02/21 03:00",0,0,0
"2025/02/21 02:00",0,0,0
"2025/02/21 01:00",0,0,0
"2025/02/21 00:00",0,0,0
"2025/02/20 23:00",0,0,0
