"日時","貯水率","流入量","放流量"
"2024/03/06 00:00",51.4,0.48,0.48
"2024/03/05 23:00",51.4,1.48,0.48
"2024/03/05 22:00",51.3,1.48,0.48
"2024/03/05 21:00",51.3,0.49,0.48
"2024/03/05 20:00",51.3,1.6,0.6
"2024/03/05 19:00",51.2,0.6,0.6
"2024/03/05 18:00",51.2,1,0.6
"2024/03/05 17:00",51.2,1.2,0.6
"2024/03/05 16:00",51.2,1.6,0.6
"2024/03/05 15:00",51.1,0.6,0.6
"2024/03/05 14:00",51.1,1.6,0.6
"2024/03/05 13:00",51.1,1.4,0.6
"2024/03/05 12:00",51.1,1.8,0.6
"2024/03/05 11:00",51,0.8,0.6
"2024/03/05 10:00",51,1.4,0.6
"2024/03/05 09:00",50.9,1.6,0.6
"2024/03/05 08:00",50.9,2.5,0.6
"2024/03/05 07:00",50.8,1.59,0.6
"2024/03/05 06:00",50.8,0.58,0.48
"2024/03/05 05:00",50.7,0.48,0.48
"2024/03/05 04:00",50.7,0.48,0.48
"2024/03/05 03:00",50.7,0.48,0.48
"2024/03/05 02:00",50.7,0.48,0.48
"2024/03/05 01:00",50.7,0.48,0.48
"2024/03/05 00:00",50.7,0.48,0.48
"2024/03/04 23:00",50.7,0.48,0.48
"2024/03/04 22:00",50.7,0.48,0.48
"2024/03/04 21:00",50.7,0.49,0.48
"2024/03/04 20:00",50.7,0.6,0.6
"2024/03/04 19:00",50.7,0.6,0.6
"2024/03/04 18:00",50.7,0.6,0.6
"2024/03/04 17:00",50.7,0.6,0.6
"2024/03/04 16:00",50.7,0.6,0.6
"2024/03/04 15:00",50.7,0,0.6
"2024/03/04 14:00",50.8,0.6,0.6
"2024/03/04 13:00",50.8,0.6,0.6
"2024/03/04 12:00",50.8,0.6,0.6
"2024/03/04 11:00",50.8,0.6,0.6
"2024/03/04 10:00",50.8,0.6,0.6
"2024/03/04 09:00",50.8,0.6,0.6
"2024/03/04 08:00",50.8,0.6,0.6
"2024/03/04 07:00",50.8,0.59,0.6
"2024/03/04 06:00",50.8,0.48,0.48
"2024/03/04 05:00",50.8,0.48,0.48
"2024/03/04 04:00",50.8,0.48,0.48
"2024/03/04 03:00",50.8,0.48,0.48
"2024/03/04 02:00",50.8,0.48,0.48
"2024/03/04 01:00",50.8,0.48,0.48
"2024/03/04 00:00",50.8,0.48,0.48
"2024/03/03 23:00",50.8,0.48,0.48
