"日時","貯水率","流入量","放流量"
"2024/03/09 00:00",52.1,0.48,0.48
"2024/03/08 23:00",52.1,0.48,0.48
"2024/03/08 22:00",52.1,0.48,0.48
"2024/03/08 21:00",52.1,0.49,0.48
"2024/03/08 20:00",52.1,0.6,0.6
"2024/03/08 19:00",52.1,0.6,0.6
"2024/03/08 18:00",52.1,0.6,0.6
"2024/03/08 17:00",52.1,0.6,0.6
"2024/03/08 16:00",52.1,0.6,0.6
"2024/03/08 15:00",52.1,0.6,0.6
"2024/03/08 14:00",52.1,1.6,0.6
"2024/03/08 13:00",52.1,0,0.6
"2024/03/08 12:00",52.1,0.6,0.6
"2024/03/08 11:00",52.1,1.6,0.6
"2024/03/08 10:00",52.1,0.6,0.6
"2024/03/08 09:00",52.1,0.6,0.6
"2024/03/08 08:00",52.1,0.6,0.6
"2024/03/08 07:00",52.1,0.59,0.6
"2024/03/08 06:00",52.1,1.28,0.48
"2024/03/08 05:00",52.1,0.68,0.48
"2024/03/08 04:00",52,0.48,0.48
"2024/03/08 03:00",52,0.48,0.48
"2024/03/08 02:00",52,1.48,0.48
"2024/03/08 01:00",52,0.48,0.48
"2024/03/08 00:00",52,0.48,0.48
"2024/03/07 23:00",52,0.48,0.48
"2024/03/07 22:00",52,0.48,0.48
"2024/03/07 21:00",52,0.49,0.48
"2024/03/07 20:00",52,0.6,0.6
"2024/03/07 19:00",52,0.6,0.6
"2024/03/07 18:00",52,0.6,0.6
"2024/03/07 17:00",52,0.6,0.6
"2024/03/07 16:00",52,0.6,0.6
"2024/03/07 15:00",52,0.6,0.6
"2024/03/07 14:00",52,0.6,0.6
"2024/03/07 13:00",52,0.6,0.6
"2024/03/07 12:00",52,1.6,0.6
"2024/03/07 11:00",51.9,0.6,0.6
"2024/03/07 10:00",51.9,0.6,0.6
"2024/03/07 09:00",51.9,0.6,0.6
"2024/03/07 08:00",51.9,0.6,0.6
"2024/03/07 07:00",51.9,0.59,0.6
"2024/03/07 06:00",51.9,0.48,0.48
"2024/03/07 05:00",51.9,1.48,0.48
"2024/03/07 04:00",51.9,0.48,0.48
"2024/03/07 03:00",51.9,0.48,0.48
"2024/03/07 02:00",51.9,0.48,0.48
"2024/03/07 01:00",51.9,0.48,0.48
"2024/03/07 00:00",51.9,0.48,0.48
"2024/03/06 23:00",51.9,1.48,0.48
